source_id,source_name,author,title,description,url,urlToImage,publishedAt,content,summary,tags
,Screen Rant,Kayleena Pierce-Bohen,Renfield's 15 Dracula & Universal Monsters Easter Eggs & References,"Starring Nicolas Cage and Nicholas Hoult, Renfield is full of fun Dracula Easter eggs and references to classic Universal movie monsters.",https://screenrant.com/renfield-dracula-universal-monsters-easter-eggs-references/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/04/nicolas-cage-and-nicholas-hoult-in-renfield.jpg,2023-04-14T16:50:15Z,"Warning: This article contains spoilers about Renfield.The Guinness Book of World Records lists Bram Stoker's Dracula as ""the most portrayed literary character in film"" and Renfieldis full of Dracula… [+10480 chars]",,[]
,Screen Rant,Shawn S. Lealos,"The 12 Worst Family Guy Episodes Ever, Ranked","Family Guy is an iconic animated series but it doesn't always deliver great episodes, with some being the absolute worst.",https://screenrant.com/worst-family-guy-tv-episodes-ever/,https://static1.srcdn.com/wordpress/wp-content/uploads/2019/08/The-10-Worst-Family-Guy-Episodes-Ever-According-To-IMDb-Featured-Image.jpg,2023-04-14T18:30:14Z,"Despite being one of the longest-running animated series on television, the worst Family Guyepisodes show that it is far from perfect. Competing with the likes of The Simpsons and South Park, Family … [+8834 chars]",,[]
,Nakedcapitalism.com,Lambert Strether,2:00PM Water Cooler 4/14/2023,~ Today's Water Cooler ~,https://www.nakedcapitalism.com/2023/04/200pm-water-cooler-4-14-2023.html,https://www.nakedcapitalism.com/wp-content/uploads/2022/02/napoleon.jpg,2023-04-14T18:00:48Z,"By Lambert Strether of Corrente.
Bird Song of the Day
California Towhee, Rice’s Crossing Road, Nevada, California, United States.
* * *
Politics
“So many of the social reactions that strike us a… [+37877 chars]","Bird Song of the DayCalifornia Towhee, Rice’s Crossing Road, Nevada, California, United States.
Resources, United States (Local): AK (dashboard); AL (dashboard); AR (dashboard); AZ (dashboard); CA (dashboard; Marin); CO (dashboard; wastewater); CT (dashboard); DE (dashboard); FL (wastewater); GA (wastewater); HI (dashboard); IA (wastewater reports); ID (dashboard, Boise; dashboard, wastewater, Central Idaho; wastewater, Coeur d’Alene; dashboard, Spokane County); IL (wastewater); IN (dashboard); KS (dashboard; wastewater, Lawrence); KY (dashboard, Louisville); LA (dashboard); MA (wastewater); MD (dashboard); ME (dashboard); MI (wastewater; wastewater); MN (dashboard); MO (wastewater); MS (dashboard); MT (dashboard); NC (dashboard); ND (dashboard; wastewater); NE (dashboard); NH (wastewater); NJ (dashboard); NM (dashboard); NV (dashboard; wastewater, Southern NV); NY (dashboard); OH (dashboard); OK (dashboard); OR (dashboard); PA (dashboard); RI (dashboard); SC (dashboard); SD (dashboard); TN (dashboard); TX (dashboard); UT (wastewater); VA (dashboard); VT (dashboard); WA (dashboard; dashboard); WI (wastewater); WV ( wastewater ); WY ( wastewater ).
On the other hand, manufacturing output decreased 0.5%, more than forecasts of a 0.1% decrease.”Manufacturing: “United States Manufacturing Production” [Trading Economics].
“Manufacturing production in the United States fell 0.5 percent in March 2023, more than market expectations of a 0.1 percent decrease.”Capacity: “United States Capacity Utilization” [Trading Economics].
* * *Readers: Water Cooler is a standalone entity not covered by the annual NC fundraiser.","['party', 'cooler', 'republican', 'water', 'voting', 'wastewater', '2023', '200pm', 'dashboard', 'national', '4142023', 'united', 'trump', 'states']"
,Pajiba.com,Brian Richards,Issues of Colorism Arise in the Casting of Disney's Live-Action Remake of 'Lilo & Stitch',"If you're not a fan of Disney and their incessant need to make live-action remakes of their classic animated movies, then these newest announcements will either make you flip the nearest table out of frustration, or just shrug your shoulders...",https://www.pajiba.com/film_reviews/colorism-issues-arise-in-the-casting-of-disneys-liveaction-lilo-stitch.php,https://www.pajiba.com/assets_c/2023/04/f7ba64a8-2f5a-45de-abea-cc5839446023-LILO_STITCH-thumb-700x416-253097.jpg,2023-04-14T14:15:00Z,"By Brian Richards | Film | April 14, 2023 | 
By Brian Richards | Film | April 14, 2023 |
If you’re not a fan of Disney and their incessant need to make live-action remakes of their classic animated… [+4988 chars]","And it was previously announced this past March that Lilo herself would be portrayed by newcomer Maia Kealoha.
However, here is the part in this article where we play “What’s Wrong With This Picture?” This is what Nani looks like in the original Lilo & Stitch.
Will there be apologies and explanations from Disney about these accusations of colorism in Lilo & Stitch 2.0, much like how Lin-Manuel Miranda apologized for the lack of dark-skinned Afro-Latinos in In the Heights?
Will the Lilo & Stitch 2.0 actors have their feet put to the fire and be grilled about these casting decisions when they’re being interviewed during the film’s promo tour?
The live-action remake of Lilo & Stitch will premiere exclusively on Disney Plus once production is complete.","['20', 'white', 'stitch', 'disneys', 'liveaction', 'disney', 'film', 'actors', 'darkskinned', 'colorism', 'casting', 'lilo', 'arise', 'issues']"
,Daily Mail,Niomi Harris,Helena Christensen recreates THAT iconic supermodel motorcycle gang snap - 30 years after original,Helena Christensen looked nothing short of sensational as she recreated the iconic 1991 'The Wild Ones' snap featuring the biggest supermodels from the 1990s.,https://www.dailymail.co.uk/tvshowbiz/article-11976653/Helena-Christensen-recreates-iconic-supermodel-motorcycle-gang-snap-30-years-original.html,https://i.dailymail.co.uk/1s/2023/04/16/00/69873781-0-image-a-31_1681599672110.jpg,2023-04-15T23:03:22Z,"Helena Christensen looked nothing short of sensational as she recreated the iconic 1991 'The Wild Ones' snap featuring the biggest supermodels from the 1990s.
The model, 54, took to her Instagram on… [+6571 chars]","Helena Christensen looked nothing short of sensational as she recreated the iconic 1991 'The Wild Ones' snap featuring the biggest supermodels from the 1990s.
The new image featuring Helena comes over 30 years after the original image shot by the late photographer Peter Lindbergh and featured the likes of Helena, Cindy Crawford, Tatjana Patitz, Linda Evangelista, Claudia Schiffer, Naomi Campbell, Karen Mulder, and Stephanie Seymour.
Captioning her post, she penned: 'A few months back I came across an IG photo that stopped me in my tracks.
It was a perfect reenactment of the iconic @therealpeterlindberg motorcycle gang portrait with 8 of us girls but with the inspiring, talented, fun gang that is @thequeercoven.
'I had an idea to recreate a photograph that was snapped originally in Brooklyn by the iconic Peter Lindbergh.","['image', 'shoot', 'shot', 'christensen', '30', 'power', 'iconic', 'post', 'supermodel', 'gang', 'took', 'taken', 'helena', 'queer', 'recreates', 'motorcycle', 'snap', 'original']"
independent,Independent,Harriet Hall,The best honeymoon hotels in Bali for a romantic escape,"With its spectacular natural beauty and tropical climate, this island paradise is perfect for newlyweds. So we found the best hotels in Bali for a romantic stay",https://www.independent.co.uk/travel/asia/indonesia/bali/bali-honeymoon-hotels-best-romance-b2131574.html,https://static.independent.co.uk/2022/07/26/17/newFile.jpg?quality=75&width=1200&auto=webp,2023-04-15T09:53:25Z,"Sign up to Simon Calders free travel email for expert advice and money-saving discounts
Get Simon Calders Travel email
The island of the Gods famously had its pop-culture moment in the 2010 blockbu… [+12789 chars]","Rooms available from{{#price}}{{price}}per night{{/price}} {{^price}}Check availability for dates and prices{{/price}} Check availability Rates provided by Booking.com Hotel Amenities {{#amenities.foodDrink.length}} Food & Drink {{#amenities.foodDrink}} {{.}}
Though, with private pools in all villas, a floating breakfast served on a heart-shaped woven tray is unmissable.
Rooms available from{{#price}}{{price}}per night{{/price}} {{^price}}Check availability for dates and prices{{/price}} Check availability Rates provided by Booking.com Hotel Amenities {{#amenities.foodDrink.length}} Food & Drink {{#amenities.foodDrink}} {{.}}
Rooms available from{{#price}}{{price}}per night{{/price}} {{^price}}Check availability for dates and prices{{/price}} Check availability Rates provided by Booking.com Hotel Amenities {{#amenities.foodDrink.length}} Food & Drink {{#amenities.foodDrink}} {{.}}
Outdoor bathtubs, private pools big enough for lengths and enormous living spaces are an ideal romantic retreat from the bustle of town.","['hotel', 'hotels', 'island', 'best', 'seasons', 'offers', 'bali', 'amenities', 'private', 'check', 'pools', 'romantic', 'honeymoon', 'resort', 'escape']"
,The Root,Candace McDuffie,Why Are Black Celebs Using Right-Wing Messaging to Get Their Point Across?,"Earlier this week, controversial ESPN personality Stephen A. Smith made headlines when he seemingly defended Donald Trump during an appearance at Semafor Media Summit. “[Trump] used to throw a lot of events at … you know, at his casinos and stuff like that, a…",https://www.theroot.com/why-are-black-celebs-using-right-wing-messaging-to-get-1850328252,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/cc005994b6dc340b6ec993f6e707e07a.jpg",2023-04-14T18:20:00Z,"Earlier this week, controversial ESPN personality Stephen A. Smith made headlines when he seemingly defended Donald Trump during an appearance at Semafor Media Summit. [Trump] used to throw a lot of … [+3514 chars]","Earlier this week, controversial ESPN personality Stephen A. Smith made headlines when he seemingly defended Donald Trump during an appearance at Semafor Media Summit.
He’s against old things not named Trump.” However, the former president has a lengthy history of being both racist and selfish.
AdvertisementWhat Smith said speaks to a larger trend of Black celebrities using right-wing rhetoric and messaging is one that is an easy way to grab attention and boost visibility.
Trump also settled decades old lawsuit against his company for alleged racial discrimination at his housing developments in New York.
Of course, racist white people love to give Black folks the opportunity to degrade their own using their large platforms because it means Black people are doing the dirty work for them.","['folks', 'white', 'leave', 'platforms', 'racist', 'hes', 'talking', 'points', 'conservatives', 'better', 'black', 'week', 'using', 'smith', 'rightwing', 'fox', 'trump']"
,The Guardian,The Guardian,Australian Music Is Facing An “Existential Threat”,"Traditional channels such as radio and gigging still matter, but the explosive growth of TikTok in particular has given it a disproportionate power over the industry. – The Guardian",https://www.theguardian.com/music/2023/apr/14/we-need-to-break-down-their-power-why-australian-music-is-facing-an-existential-threat,https://i.guim.co.uk/img/media/7d638c8b41d7a28a256dc0c7e93acb87f4a474a0/0_307_5315_3191/master/5315.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=189648aec633efcbf29599d809e9b160,2023-04-14T21:34:00Z,"In February, Australian TikTok users noticed a strange glitch: the app was limiting the number of songs some users could post.
TikTok, it turned out, was using Australia as a test market to find out… [+9673 chars]","But it left the local music industry rattled – providing a discomforting demonstration of the power wielded by the tech industry over artists.
One of Music Australia’s priorities, he said, would be to address the issue of discoverability – the ability for Australian listeners to find new Australian music – and to ensure that Australian music was “visible, discoverable and easily accessible across platforms to all Australians”.
Every year there are fewer and fewer songs being added to the great Australian songbook John Watson, Australian artist managerVeteran music manager John Watson says there’s an “existential threat” facing Australian music.
In February, Burke told the National Press Club he will send the issue to the newly created Music Australia for advice.
Getting inside those algorithms and getting a better deal for Australian music will make a huge difference for Australian artists.”","['existential', 'artists', 'need', 'platforms', 'australia', 'industry', 'power', 'threat', 'music', 'australian', 'facing', 'break', 'platform', 'tiktok', 'songs', 'content']"
,The Boston Globe,Matt Porter,"Just like their NHL brothers, the Providence Bruins are also one of the best teams in their league",Boston's AHL affiliate is one of the best teams in the Eastern Conference because of its collection of solid prospects who play the same on-ice system as the franchise's NHL team.,https://www.bostonglobe.com/2023/04/14/sports/providence-bruins/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/7a_mVnkKJDVaf3lAVgoyUJfzm9A=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/577VC5Q5K6BVSVZCXQRAEIQYDQ.JPG,2023-04-14T14:38:47Z,The Bruins cant wait to see what he pulls off next. Providences leading scorer (23-3053 in 64 games) is preparing for his first playoff run as a pro. As soon as he learns to adapt to the physical pun… [+6003 chars],"In his mind, the Providence Bruins had another scoring chance.
Providence Bruins forward Georgii Merkulov turned pro in the spring of 2022 and is in his first full season in the AHL.
Already, a dozen Providence players have reinforced the deepest team in the NHL during its historic season.
Providence players go with “Danza Kuduro,” by Puerto Rican rapper Don Omar.
“Everybody wants to be a superstar.”The Providence Bruins play home games at Amica Mutual Pavilion.","['merkulov', 'ahl', 'league', 'providence', 'best', 'players', 'brothers', 'nhl', 'games', 'bruins', 'teams', 'boston', 'guys', 'played']"
,Nature.com,"Leo Kiss, Tyler Rhinesmith, Jakub Luptak, Claire F. Dickson, Jonas Weidenhausen, Shannon Smyly, Ji-Chun Yang, Sarah L. Maslen, Irmgard Sinning, David Neuhaus, Dean Clift, Leo C. James",Trim-Away ubiquitinates and degrades lysine-less and N-terminally acetylated substrates,"TRIM21 mediates intracellular antibody immunity and is exploited for targeted protein degradation using Trim-Away technology. Here, the authors dissect the ubiquitination requirements for Trim-Away, providing an explanation for how TRIM21 can target diverse s…",https://www.nature.com/articles/s41467-023-37504-x,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-023-37504-x/MediaObjects/41467_2023_37504_Fig1_HTML.png,2023-04-15T00:00:00Z,"Plasmids
A full list of plasmids used in this study, including primary sequences of all constructs can be found in Supplementary Data 1a. For lentivirus production, constructs were inserted into a m… [+19491 chars]","e Ube2W-mediated TRIM21 RING mono-ubiquitination assay using 2 µM R-NbGFP and 1 µM Ube2W with WT, I44A or K11E ubiquitin.
Biochemical inhibition of TRIM21 RING N-terminal ubiquitinationTo investigate the requirement for TRIM21 RING N-terminal monoubiquitination for TRIM21 cellular function, we decided to block it biochemically via N-terminal acetylation.
In vitro Trim-Away reveals direct substrate ubiquitinationAs ligase autoubiquitination is not required for substrate degradation, we investigated whether this might be driven by substrate ubiquitination instead.
Next, we asked whether substrate ubiquitination occurs independently of ligase ubiquitination or if the latter modification is required to stimulate catalytic activity.
5: Substrate ubiquitination parallels substrate degradation during Trim-Away in cells.","['ring', 'fig', 'substrate', 'antibody', 'nterminally', 'substrates', 'trimaway', 'degrades', 'degradation', 'ubiquitinates', 'ubiquitination', 'trim21', 'ligase', 'lysineless', 'acetylated', 'rrps', 'cells']"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Brazil riots: Jair Bolsonaro ordered to testify by Supreme Court,Prosecutors say the ex-president incited riots by questioning the legitimacy of an election.,https://www.bbc.co.uk/news/world-latin-america-65282559,https://ichef.bbci.co.uk/news/1024/branded_news/1003C/production/_129369556_406f55e9-6234-4d56-904d-56aba54446c8.jpg,2023-04-14T23:00:58Z,"Brazil's Supreme Court has ordered ex-President Jair Bolsonaro to testify over his alleged role in his supporters storming government buildings to protest his election defeat.
Prosecutors say he inc… [+1809 chars]","He was in Florida at the time but investigators argue his rhetoric incited the rioters.
He repeatedly questioned the validity of the result and said that only God or death could remove him from office.","['investigators', 'court', 'rhetoric', 'office', 'questioned', 'bolsonaro', 'rioters', 'supreme', 'incited', 'repeatedly', 'validity', 'result', 'riots', 'remove', 'jair', 'brazil', 'testify', 'ordered']"
cnn,CNN,,Read: Trump's personal financial disclosure report,Former President Donald Trump's personal financial disclosure report was made public Friday after he filed it with the Federal Election Commission. The report is likely to offer some new insights into his post-presidential finances.,https://www.cnn.com/2023/04/14/politics/read-trump-personal-financial-disclosure/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230321170627-trump-aug-2022.jpg?c=16x9&q=w_800,c_fill",2023-04-14T21:27:19Z,Former President Donald Trumps personal financial disclosure report was made public Friday after he filed it with the Federal Election Commission. The report is likely to offer some new insights into… [+96 chars],"How relevant is this ad to you?
Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues","['start', 'loading', 'disclosure', 'donald', 'youvideo', 'financial', 'relevant', 'loud', 'slow', 'ad', 'personal', 'report', 'trumps', 'player', 'content', 'video', 'read']"
google-news,Google News,,Trudeau's top aide tight-lipped on Chinese election meddling in ... - Reuters Canada,Trudeau's top aide tight-lipped on Chinese election meddling in ...  Reuters Canada,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS93b3JsZC9hbWVyaWNhcy90cnVkZWF1cy10b3AtYWlkZS10aWdodC1saXBwZWQtY2hpbmVzZS1lbGVjdGlvbi1tZWRkbGluZy1jYW5hZGEtY2l0aW5nLXNlY3VyaXR5LTIwMjMtMDQtMTQv0gEA?oc%3D5%26hl%3Den-CA%26gl%3DCA%26ceid%3DCA:en&gl=FR&hl=en-CA&cm=2&pc=n&src=1,,2023-04-14T20:15:00Z,"We use cookies and data to<ul><li>Deliver and maintain Google services</li><li>Track outages and protect against spam, fraud, and abuse</li><li>Measure audience engagement and site statistics to unde… [+1131 chars]","REUTERS/Blair GableOTTAWA, April 14 (Reuters) - Canadian Prime Minister Justin Trudeau's top aide on Friday refused to say when Trudeau first learned about allegations that China tampered with recent elections, citing security concerns.
Canadian authorities have started several investigations into the allegations of interference in Canada's 2019 and 2021 elections, accusations that Beijing denies.
Trudeau's chief of staff, Katie Telford, spoke in Ottawa to a parliamentary committee looking into alleged Chinese election interference in the 2019 and 2021 elections, which Trudeau's Liberals won.
Telford later said it was ""quite possible"" that Trudeau was briefed around January 2022 about alleged China interference in the 2019 election.
Canadian media outlets have published detailed reports, citing anonymous intelligence sources, alleging schemes run by the Chinese government to interfere in Canada's last two elections.","['meddling', 'election', 'security', 'telford', 'interference', 'elections', 'china', 'trudeau', 'canadas', 'ottawa', 'tightlipped', 'trudeaus', 'chinese', 'aide', 'canada', 'citing', 'committee']"
google-news,Google News,,Thai PM Prayuth lags rivals in opinion polls ahead of May election - Reuters.com,Thai PM Prayuth lags rivals in opinion polls ahead of May election  Reuters.com,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2FzaWEtcGFjaWZpYy90aGFpLXBtLXByYXl1dGgtbGFncy1yaXZhbHMtb3Bpbmlvbi1wb2xscy1haGVhZC1tYXktZWxlY3Rpb24tMjAyMy0wNC0xNS_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,,2023-04-15T15:35:00Z,"We use cookies and data to<ul><li>Deliver and maintain Google services</li><li>Track outages and protect against spam, fraud, and abuse</li><li>Measure audience engagement and site statistics to unde… [+1131 chars]","BANGKOK, April 15 (Reuters) - Thai Prime Minister Prayuth Chan-ocha is still lagging behind the main opposition party, latest opinion polls showed, ahead of the Southeast Asian country's general election next month.
The May 14 election will be a battle between parties aligned with the conservative pro-military establishment and the billionaire Shinawatra family-backed Pheu Thai party, led by Paetongtarn Shinawatra, the 36-year-old daughter and niece of two ex-premiers.
The Pheu Thai party was ahead with 38.89% in a nationwide survey by local media Matichon and Daily News conducted last week, followed by the Move Forward Party, headed by opposition politician Pita Limjaroenrat, on 32.37%.
Prayuth's United Thai Nation Party was in third place with 12.84%.
Former army chief Prayuth, 69, has led Thailand for more than eight years since he ousted a civilian government in a 2014 coup.","['election', 'prayuth', 'ahead', 'place', 'opinion', 'survey', 'led', 'pheu', 'lags', 'paetongtarn', 'polls', 'thai', 'minister', 'party', 'rivals', 'followed']"
bbc-news,BBC News,https://www.facebook.com/bbcnews,The biggest intelligence leaks in US history,Jack Teixeira is not the first member of the military accused of leaking classified documents,https://www.bbc.co.uk/news/world-us-canada-65281470,https://ichef.bbci.co.uk/news/1024/branded_news/6CF8/production/_129369872_gettyimages-515107930.jpg,2023-04-14T23:40:07Z,"The latest leak rocking the US intelligence world is not the first time classified documents have made their way into the public eye.
On Friday, the US government charged Jack Teixeira, a 21-year-ol… [+4574 chars]","In 1971, Daniel Ellsberg, an analyst at the RAND Corporation, leaked a report commissioned by the US military about the Vietnam War.
The conflict was widely criticised at home and abroad, and the report revealed the extent to which the US government had kept details from the public.","['war', 'intelligence', 'revealed', 'biggest', 'history', 'vietnam', 'leaks', 'leaked', 'public', 'military', 'report', 'rand', 'kept', 'widely']"
cnn,CNN,,Surreal shot of UK swimmer. Smoke rises from Indonesia volcano. The week in 32 photos,Two Tennessee lawmakers who were forced out of the state's Republican-controlled legislature were reinstated this week — and they vowed to continue their call for gun reform.,https://www.cnn.com/2023/04/13/world/gallery/photos-this-week-april-6-april-13-ctrp/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230411121300-01-shiveluch-volcano-russia-041123.jpg?c=16x9&q=w_800,c_fill",2023-04-14T01:46:00Z,"Two Tennessee lawmakers who were forced out of the state's Republican-controlled legislature were reinstated this week and they vowed to continue their call for gun reform.
Justin Jones and Justin J… [+1255 chars]","He was reinstated after being expelled from the House last week.
Two Tennessee lawmakers who were forced out of the state's Republican-controlled legislature were reinstated this week — and they vowed to continue their call for gun reform.
Jones and Pearson led the protest along with fellow Rep. Gloria Johnson, a White Democrat.
State law allows local legislative bodies to appoint interim House members to fill the seats of expelled lawmakers until an election is held.
Here are some of the stories that made headlines over the past week, as well as some photos that caught our eye.","['pearson', 'jones', 'house', 'nashville', '613', 'expel', 'expelled', 'week', 'photos', '2023', 'protest', 'lawmakers', 'tennessee']"
google-news,Google News,,"Global National: April 14, 2023 | National security limits Telford's foreign interference testimony - Global News","<ol><li>Global National: April 14, 2023 | National security limits Telford's foreign interference testimony  Global News
</li><li>Big moment of Telford's testimony brings small answers on foreign interference  The Globe and Mail
</li><li>Trudeau's chief of …",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CCAiC2xmLVVWbXZ0WnQ4mAEB?oc%3D5%26hl%3Den-CA%26gl%3DCA%26ceid%3DCA:en&gl=FR&hl=en-CA&cm=2&pc=n&src=1,,2023-04-15T01:30:08Z,"We use cookies and data to<ul><li>Deliver and maintain Google services</li><li>Track outages and protect against spam, fraud, and abuse</li><li>Measure audience engagement and site statistics to unde… [+1131 chars]",,"['telfords', 'security', '14', 'interference', 'global', 'testimony', 'limits', '2023', 'national', 'foreign']"
,Boing Boing,Carla Sinclair,Mike Pence greets an NRA crowd that boos right back (video),"Former Trump-sycophant Mike Pence tried to sound peppy as he addressed MAGA folk at the NRA convention today in his own home state of Indiana. ""Why hello NRA!"" he said with forced enthusiasm. 



To which the unforgiving crowd — still sore at the ex-VP for re…",https://boingboing.net/2023/04/14/mike-pence-greets-an-nra-crowd-who-boos-right-back-video.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2023/04/pence.jpeg?fit=1200%2C733&ssl=1,2023-04-14T20:40:35Z,"Former Trump-sycophant Mike Pence tried to sound peppy as he addressed MAGA folk at the NRA convention today in his own home state of Indiana. ""Why hello NRA!"" he said with forced enthusiasm. 
To wh… [+706 chars]","Former Trump-sycophant Mike Pence tried to sound peppy as he addressed MAGA folk at the NRA convention today in his own home state of Indiana.
To which the unforgiving crowd — still sore at the ex-VP for refusing to overturn the 2020 election results — replied with nothing but boos.
Great relief finally rescued the awkward moment when one single voice in the audience shouted, ""I love you, Mike.""
How Republicans can ever manage to take 2024 with polarizing Trump in the way is one of life's great conundrums.
Mike Pence gets a rather frosty reception from the pro-Trump crowd at the NRA today.","['great', 'greets', 'election', 'ron', 'love', 'mike', 'crowd', 'maga', 'boos', 'trump', 'right', 'nra', 'pence', 'video', 'today']"
business-insider,Business Insider,Kimberly Leonard,Private school vouchers are shaping up to be huge part of the 2024 election as GOP candidates work to 'one up' each other on the issue,"Republican states are making private and charter school vouchers more widely available, and 2024 presidential candidates are taking up the fight.",https://www.businessinsider.com/florida-universal-vouchers-show-what-desantis-republicans-want-nationally-schools-2023-3,https://i.insider.com/64381997af5f9a00188d3a8b?width=1200&format=jpeg,2023-04-15T10:00:08Z,"Florida Gov. Ron DeSantis signs HB1 to expand taxpayer-funded school vouchers across Florida during a press conference at Christopher Columbus High School on Monday, March 27, 2023, in Miami.Matias J… [+11063 chars]","The GOP movement toward ""school choice"" is gaining momentum in many states.
GOP presidential candidates have promised to send more public money to private schools.
While battles over how classrooms should teach about race and LGBTQ topics have fired up the GOP base, the expansion of school vouchers is taking hold in red states.
Spar said vouchers amounted to ""using taxpayer money to go to private schools and home schools with practically no accountability.""
As Congress then turned its attention toward COVID pandemic relief, at least one bill that didn't pass had funding for private schools and homeschooling.","['work', 'election', 'schools', 'candidates', 'school', 'issue', 'gop', 'shaping', 'choice', 'private', 'huge', 'public', 'florida', 'students', 'voucher', 'vouchers', 'education']"
business-insider,Business Insider,John L. Dorman,Trump holds wide lead over DeSantis among Georgia GOP voters in a 2024 primary poll despite the ex-president's endorsement flops against top state Republicans last year,The University of Georgia survey revealed that Trump retains an advantage with the party's most conservative voters.,https://www.businessinsider.com/trump-leads-desantis-2024-georgia-presidential-poll-republican-voters-2023-4,https://i.insider.com/643aea6c7cdf0f00185cc100?width=1200&format=jpeg,2023-04-15T18:34:20Z,"Former President Donald Trump speaks at a rally at the Banks County Dragway in Commerce, Ga., on March 26, 2022.Megan Varner/Getty Images
<ul>
<li>Donald Trump holds a wide lead over Ron DeSantis in… [+3689 chars]","Donald Trump holds a wide lead over Ron DeSantis in a new Georgia GOP presidential poll.
Trump led DeSantis 51%-30% with all candidates in the race and led 51%-41% in a one-on-one matchup.
Ron DeSantis of Florida in a recent 2024 presidential poll of Georgia Republican voters.
The results show the ex-president's continued dominance over the party despite his high-profile endorsement misfires against GOP Gov.
In a poll conducted by the School of Public and International Affairs at the University of Georgia, Trump led DeSantis 51%-30%, with 4% backing former Gov.","['poll', 'holds', 'republican', 'state', 'republicans', 'gop', 'desantis', 'wide', 'presidential', 'led', 'gov', 'primary', 'georgia', 'voters', 'lead', 'trump']"
google-news,Google News,,Vincent Ke serves Global News with libel notice over foreign interference report - Global News,"<ol><li>Vincent Ke serves Global News with libel notice over foreign interference report  Global News
</li><li>Vincent Ke serves Global News with libel notice over allegations of election interference  CBC.ca
</li><li>Toronto MPP serves libel notice against…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZ2xvYmFsbmV3cy5jYS9uZXdzLzk2MjUyNzYvdmluY2VudC1rZS1nbG9iYWwtbmV3cy1saWJlbC1ub3RpY2Uv0gFLaHR0cHM6Ly9nbG9iYWxuZXdzLmNhL25ld3MvOTYyNTI3Ni92aW5jZW50LWtlLWdsb2JhbC1uZXdzLWxpYmVsLW5vdGljZS9hbXAv?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,,2023-04-14T20:21:03Z,"We use cookies and data to<ul><li>Deliver and maintain Google services</li><li>Track outages and protect against spam, fraud, and abuse</li><li>Measure audience engagement and site statistics to unde… [+1131 chars]","Send this page to someone via emailAn Ontario legislator says he has served Global News with a notice of libel over allegations of election interference by China.
Vincent Ke argues the Global News article by reporter Sam Cooper falsely accuses him of being deliberately harmful to Canadian democracy.
The article alleged Ke served as a financial intermediary in a Chinese Communist Party election interference scheme.
Read more: Vincent Ke resigns from Ontario PC caucus amid 2019 election interference allegations2:18 Vincent Ke to sit as independent amid election allegationsKe resigned from the Progressive Conservative caucus after the allegations surfaced and is sitting as an Independent, but Premier Doug Ford has said Ke can return if his name is cleared.
Ke, who represents Don Valley North in Toronto, was first elected in 2018 and re-elected last June.","['election', 'serves', 'independent', 'caucus', 'ke', 'libel', 'vincent', 'interference', 'global', 'allegations', 'served', 'report', 'notice', 'ontario', 'foreign']"
